id,ra_hours,dec_degrees,magnitude,bv
95069,19.401047,11.441111,7.42,1.058
95073,19.401528,-68.371082,6.33,1.238
95075,19.401682,36.452094,6.44,1.074
95077,19.402105,29.621338,4.99,-0.12
95082,19.402757,39.211666,7.47,1.38
95090,19.40353,-62.998184,6.58,0.455
95093,19.405001,31.047315,7.39,-0.083
95101,19.405964,-43.722063,6.13,1.603
95103,19.406131,16.937722,6.27,0.075
95105,19.406261,28.08757,6.53,-0.08
95107,19.406466,-9.338379,7.24,1.595
95109,19.407304,-55.88832,7.49,-0.047
95111,19.407642,12.282874,7.02,1.427
95113,19.408383,-27.865945,6.03,-0.117
95131,19.411538,-12.615562,7.23,1.339
95137,19.412318,19.939425,7.16,0.156
95140,19.412613,16.957022,6.84,0.148
95145,19.414034,-18.616794,7.47,1.585
95150,19.415557,-44.194796,6.88,1.091
95152,19.416164,11.944415,5.17,0.761
95158,19.417092,-4.884536,6.5,0.34
95161,19.41779,-29.309359,5.91,1.278
95163,19.418644,-18.562794,7.02,0.689
95173,19.419434,-51.100631,6.88,1.55
95182,19.421247,-24.508575,5.02,0.235
95185,19.421708,37.245198,6.8,1.129
95190,19.422665,-13.89713,5.72,1.372
95191,19.422873,-24.412104,7.27,-0.002
95192,19.422887,20.271727,6.31,-0.014
95197,19.423824,24.912774,6.19,0.528
95202,19.424611,19.798365,5.14,0.999
95206,19.424906,-23.962457,5.45,1.442
95207,19.424972,3.114775,3.36,0.319
95209,19.425218,34.19437,7.24,0.727
95216,19.427506,26.104003,7.37,0.08
95221,19.428706,-22.451669,6.79,1.296
95224,19.429657,58.027322,6.6,-0.139
95225,19.430002,28.759446,7.41,0.082
95228,19.430435,50.851737,7.36,1.63
95236,19.432297,-49.842887,6.66,0.953
95238,19.432397,44.930753,6.68,1.016
95241,19.432872,36.186508,7.48,1.62
95247,19.433671,45.013089,7.08,-0.151
95260,19.435868,36.317896,5.17,-0.12
95261,19.4364,-15.053251,5.71,0.007
95264,19.437013,20.097733,5.6,-0.006
95267,19.438464,-55.374387,7.5,1.397
95268,19.438654,-21.776693,5.57,1.228
95276,19.440037,13.023801,5.76,0.456
95278,19.440159,-14.551212,6.7,0.054
95280,19.440688,62.557145,6.38,1.413
95282,19.441013,-21.245948,7.01,1.522
95286,19.441302,19.891493,5.84,1.558
95288,19.441833,20.258983,6.64,0.012
95289,19.441969,0.33857,4.64,0.576
95290,19.442204,11.85107,6.91,0.439
95293,19.442712,27.322671,7.46,0.573
95307,19.444882,-46.578915,6.65,1.663
95309,19.44562,39.961502,7.42,-0.026
95312,19.445741,21.653118,7.43,0.05
95315,19.446647,50.145494,7.38,0.508
95316,19.446772,21.162831,7.36,0.028
95323,19.449022,-29.743225,5.66,-0.014
95324,19.449098,12.062059,7.06,0.127
95328,19.449687,21.106368,7.14,0.158
95360,19.457212,52.320436,5.73,-0.002
95361,19.457379,18.295887,6.84,1.009
95368,19.459419,14.282481,6.31,-0.068
95376,19.46011,37.941197,6.3,-0.12
95380,19.461136,-18.350836,7.19,0.482
95383,19.461414,4.709717,6.73,0.368
95385,19.461714,12.48782,7.39,1.471
95387,19.462025,-40.097215,7.15,0.574
95393,19.463366,-54.325272,5.7,1.406
95400,19.464395,2.174296,7.24,1.553
95401,19.46448,-4.817772,7.38,1.32
95402,19.464755,33.373979,7.36,0.29
95403,19.465018,20.247383,6.88,-0.033
95416,19.468128,-18.359308,6.73,1.584
95420,19.468419,17.846689,6.89,0.315
95421,19.46847,-69.631854,6.72,0.51
95422,19.469419,54.779784,7.44,0.978
95423,19.469726,-73.090634,7.05,0.24
95430,19.470517,29.450274,6.57,1.08
95434,19.472444,2.93003,5.84,-0.003
95446,19.473941,24.995407,7.14,1.521
95457,19.476481,-15.102302,6.77,-0.026
95459,19.476642,8.863592,7.45,0.397
95466,19.477367,39.940834,6.9,0.875
95469,19.477877,3.69395,7.33,0.016
95473,19.478427,24.664905,4.44,1.502
95474,19.479552,11.026982,7.45,0.623
95476,19.479686,-36.000258,7.46,0.131
95478,19.479729,67.626669,7.46,0.947
95487,19.482523,24.768723,5.82,1.023
95493,19.483335,12.858184,7.45,-0.067
95495,19.483608,1.950448,5.79,0.088
95510,19.487623,30.549151,7.4,1.23
95513,19.488341,0.24608,6.25,1.317
95519,19.489138,20.279737,6.34,-0.097
95521,19.489267,-7.044086,6.37,0.87
95522,19.489291,31.608656,6.95,0.718
95523,19.489487,14.596019,5.57,1.05
95524,19.489951,-43.445195,5.7,0.214
95534,19.491685,36.28748,6.66,0.349
95543,19.492729,-15.358742,7.12,0.121
95548,19.49385,-12.646714,6.89,0.471
95551,19.494603,-30.79776,7.13,0.599
95554,19.495098,51.729779,3.76,0.148
95566,19.497829,-26.985615,5.46,1.12
95567,19.497944,-55.441754,6.14,0.974
95568,19.497988,22.706631,7.35,1.806
95580,19.499697,46.946487,6.88,-0.023
95588,19.501306,-0.444968,7.34,0.208
95599,19.502926,2.904073,6.08,1.82
95600,19.503401,55.42271,6.88,0.96
95602,19.503499,56.64442,6.92,0.052
95603,19.503567,46.1478,6.99,1.391
95606,19.504137,-32.091396,6.6,0.394
95609,19.504812,33.728455,6.55,1.128
95616,19.506189,16.711134,7.29,0.109
95620,19.507019,17.695253,7.25,0.17
95627,19.508805,12.8169,6.91,0.915
95630,19.509201,3.444403,6.09,-0.019
95632,19.509577,56.136209,6.68,0.015
95633,19.50961,-55.110053,6.29,0.45
95636,19.510372,25.120822,7.35,1.208
95638,19.511066,-2.788887,5.03,1.77
95643,19.511405,-18.323488,7.32,1.085
95645,19.51165,-8.186509,7.47,0.089
95646,19.511694,68.746881,7.35,1.153
95648,19.512023,27.959681,3.05,1.088
95652,19.51261,27.965276,5.12,-0.095
95653,19.512983,-16.166814,7.43,-0.012
95654,19.513009,36.228503,6.26,-0.015
95658,19.513802,18.250673,7.47,1.271
95663,19.514644,-6.514423,7.27,0.64
95667,19.515013,-21.312237,6.11,0.121
95674,19.516122,-11.48466,7.07,0.49
95675,19.516166,-14.563217,6.93,1.282
95679,19.516746,70.989339,6.06,1.416
95680,19.516947,-73.985226,7.4,-0.051
95681,19.51697,46.331791,7.17,-0.03
95688,19.518115,2.011741,6.52,1.452
95690,19.518215,48.58213,7.22,-0.108
95692,19.518461,-29.495025,7.45,1.512
95696,19.518957,58.58601,6.6,0.859
95700,19.519709,-68.43392,5.98,1.638
95704,19.520432,55.731836,6.37,1.123
95708,19.521051,-2.110211,7.09,-0.14
95709,19.521158,33.470753,6.7,0.099
95711,19.521214,47.48118,6.87,0.279
95712,19.521266,-25.73706,7.28,1.249
95713,19.521707,42.986994,7.18,1.03
95714,19.522039,50.306706,5.55,1.274
95716,19.522672,26.617171,5.89,0.915
95718,19.52283,-46.272992,6.84,0.99
95721,19.523501,-21.040095,7.28,1.472
95724,19.52375,11.627948,7.31,1.315
95728,19.52455,55.264782,6.84,1.113
95734,19.526771,26.98656,7.29,0.125
95738,19.527327,5.021244,7.45,0.047
95744,19.528496,-19.386473,7.19,1.583
95747,19.528684,5.769077,6.95,0.485
95752,19.529534,34.452968,4.74,-0.15
95753,19.529981,-42.429627,7.5,0.53
95762,19.532222,30.187889,7.5,1.351
95765,19.532537,-54.165248,6.82,1.47
95771,19.533522,7.487843,6.8,1.421
95774,19.533837,20.929427,7.0,-0.016
95780,19.534848,25.596334,6.87,0.456
95789,19.536637,-60.269723,7.07,0.139
95791,19.536858,9.334284,7.04,0.2
95794,19.537231,-44.546387,6.48,0.526
95795,19.537727,-21.51688,7.19,0.243
95799,19.539149,69.661175,4.67,0.786
95809,19.541253,-30.869467,6.58,1.551
95822,19.544535,-28.019806,7.14,0.675
95836,19.548009,-46.777192,7.11,0.7
95839,19.54828,-53.185618,5.76,0.3
95841,19.548582,31.236085,6.7,0.45
95852,19.550879,-30.362804,6.76,1.6
95857,19.552157,5.029392,6.61,1.851
95862,19.552796,60.158691,6.3,1.58
95869,19.554741,20.414145,7.31,0.292
95876,19.556007,-45.271748,5.59,-0.02
95881,19.557098,21.840329,6.89,0.745
95883,19.557537,33.201865,6.62,0.595
95887,19.558275,36.022009,7.35,0.331
95893,19.560121,38.761975,6.61,0.113
95894,19.560255,3.761327,6.98,0.006
95896,19.561557,49.262319,6.0,1.545
95897,19.561724,-34.197697,6.94,0.039
95902,19.562786,5.465708,6.35,1.471
95903,19.562935,7.918065,7.44,-0.099
95907,19.563174,-63.058305,7.41,0.176
95912,19.564931,56.459943,6.87,0.95
95918,19.566875,26.062627,7.06,0.267
95923,19.567296,25.805858,7.38,1.315
95927,19.568153,7.378941,4.45,1.176
95929,19.568314,-56.100126,7.0,1.403
95932,19.569024,-40.034638,5.89,0.105
95939,19.569758,7.785768,6.89,-0.018
95943,19.570582,25.352525,7.07,1.78
95950,19.571719,41.927219,6.68,-0.008
95952,19.571863,16.264999,7.01,-0.031
95953,19.571943,-16.374176,7.05,2.985
95954,19.572003,41.429039,7.16,-0.046
95956,19.572161,51.23662,5.71,0.475
95962,19.573644,71.605356,6.7,0.428
95972,19.576095,-23.858831,6.51,1.677
95973,19.57636,19.773403,5.0,-0.093
95978,19.577068,18.128114,7.31,0.873
95980,19.577351,10.952713,7.06,0.974
95984,19.57774,48.16455,6.79,0.256
95986,19.578127,42.412509,5.34,0.06
95990,19.578868,43.945855,6.64,-0.034
95993,19.57925,16.641667,7.35,1.141
95994,19.579315,46.467605,7.23,1.06
95995,19.57954,63.434171,6.47,1.326
96000,19.580813,29.462954,5.39,0.581
96008,19.582251,33.795488,6.64,1.567
96011,19.583046,27.225343,6.74,0.29
96012,19.583261,-81.752946,6.63,1.042
96014,19.583676,52.502018,6.39,1.122
96026,19.585349,-10.560444,5.12,1.122
96027,19.585404,34.199839,7.48,0.122
96028,19.585446,19.004968,6.82,1.652
96029,19.58554,22.158597,7.41,0.08
96034,19.58617,74.377479,6.97,1.046
96039,19.586942,-48.099202,4.88,1.096
96046,19.589401,34.688003,7.14,-0.1
96048,19.590047,69.805475,7.03,1.372
96049,19.590314,2.913605,6.37,0.414
96051,19.590896,15.610575,6.55,1.134
96054,19.591613,-7.460283,6.32,1.124
96057,19.592168,53.545838,7.38,0.283
96059,19.592189,-41.121136,7.24,1.074
96060,19.592225,31.276646,7.46,-0.162
96063,19.592628,-12.253114,6.27,1.089
96068,19.593273,-20.782091,6.74,0.557
96085,19.596751,36.944539,6.03,-0.08
96090,19.597427,-2.455736,6.99,0.503
96093,19.598781,56.983901,6.73,0.636
96094,19.598874,50.238618,6.47,1.034
96097,19.599224,-53.008082,6.71,1.395
96102,19.600276,0.249655,7.16,0.299
96104,19.600459,-24.719081,5.64,0.185
96109,19.601527,33.746055,7.45,1.18
96112,19.602071,35.213652,6.75,1.52
96113,19.602232,11.150168,6.7,0.082
96114,19.60232,22.585763,6.33,-0.059
96115,19.602415,-46.151355,7.18,1.544
96117,19.603237,12.16161,6.72,1.419
96120,19.603504,6.007419,6.62,1.084
96125,19.604357,14.39107,6.37,1.045
96127,19.604696,33.461402,7.32,-0.089
96131,19.606391,15.892325,7.12,0.531
96137,19.607243,-18.852921,6.13,0.273
96138,19.607372,50.221103,4.49,0.395
96145,19.608966,41.009703,7.45,0.094
96146,19.609005,43.706111,6.6,1.476
96150,19.610021,-32.690865,6.9,-0.059
96154,19.610432,48.516279,7.0,1.45
96155,19.61048,20.332943,7.01,1.197
96156,19.610555,44.694936,5.17,0.928
96162,19.611786,-24.883623,4.59,-0.075
96165,19.612022,-1.286601,4.36,-0.079
96176,19.61409,-10.157493,6.77,1.549
96179,19.61457,11.273206,5.98,0.881
96180,19.614847,-7.027477,4.93,-0.046
96188,19.615736,38.383826,6.51,-0.127
96192,19.617285,-13.172981,7.05,0.065
96193,19.617595,-18.231052,5.66,1.237
96196,19.618501,22.005945,6.92,0.202
96201,19.619338,29.3337,6.43,-0.087
96204,19.619736,-14.431284,7.08,1.491
96205,19.619929,28.499864,6.67,0.606
96212,19.621498,16.462802,5.67,1.007
96213,19.621553,38.594208,6.93,0.287
96219,19.622714,26.359097,7.46,0.904
96220,19.623182,18.976517,6.67,1.513
96226,19.624971,29.615113,7.44,0.132
96229,19.625606,54.957842,7.29,1.604
96230,19.625956,-0.129271,7.31,0.321
96232,19.626227,-14.301801,5.46,0.501
96242,19.628005,35.022536,6.44,1.559
96247,19.628811,-5.061788,7.47,0.35
96252,19.62981,-4.64764,5.45,0.429
96254,19.630164,-13.95636,6.86,1.016
96263,19.631505,1.499264,7.31,0.183
96266,19.632232,18.59246,7.14,0.255
96268,19.632417,49.284416,6.47,0.99
96272,19.633462,-32.912797,6.86,0.978
96273,19.63374,35.258992,6.55,0.934
96282,19.636026,17.243219,6.93,0.005
96284,19.636301,-63.915473,7.45,1.661
96289,19.636545,51.235855,7.21,1.064
96295,19.638275,20.783391,6.5,1.037
96297,19.63936,0.345487,7.22,0.278
96301,19.640538,-57.983341,6.19,0.973
96302,19.640967,17.257237,7.45,0.145
96304,19.641445,-65.914226,6.79,0.062
96311,19.643976,23.042331,7.29,0.009
96313,19.644268,32.406127,7.21,0.065
96314,19.644769,54.973793,5.89,0.482
96316,19.645377,-10.156663,6.61,0.342
96318,19.646119,23.114264,7.45,1.052
96324,19.646942,3.381522,6.36,0.001
96338,19.648949,-28.607216,6.72,-0.073
96356,19.652873,68.652558,6.78,0.865
96359,19.653234,5.397773,5.18,-0.001
96360,19.653444,-16.909431,7.45,0.446
96361,19.653604,-16.907877,7.32,0.324
96365,19.653934,18.68382,7.5,0.152
96373,19.655332,-45.428298,7.48,0.391
96374,19.655338,44.436248,7.01,1.086
96377,19.656279,30.153321,4.68,0.971
96379,19.656691,-69.337881,6.95,1.326
96382,19.657038,16.571121,6.37,1.918
96384,19.657308,22.256493,7.39,0.42
96386,19.657356,42.818278,5.41,-0.063
96390,19.658269,30.408269,7.17,-0.079
96394,19.659206,-58.231789,7.13,0.363
96399,19.659593,45.957439,6.25,0.931
96401,19.659648,-69.60246,6.95,0.95
96404,19.660051,-64.5356,7.18,1.078
96412,19.661479,-39.746448,7.5,0.86
96414,19.661606,-45.27855,6.24,0.293
96417,19.662478,33.978938,6.1,0.094
96422,19.663739,-23.4277,6.33,0.034
96425,19.664031,-58.153126,7.32,0.876
96426,19.66426,24.537018,7.14,1.364
96428,19.664486,-66.685505,6.37,0.037
96429,19.664524,-15.167436,6.73,-0.05
96432,19.665422,-39.432892,6.6,0.247
96433,19.66547,-22.062766,7.39,0.16
96438,19.666461,7.567163,7.27,0.983
96439,19.667401,-49.94931,7.24,1.262
96446,19.668076,-14.044674,7.17,0.034
96448,19.668202,55.907491,7.3,1.045
96450,19.668275,18.01389,4.39,0.777
96453,19.668657,-23.429086,5.97,1.038
96458,19.669715,17.89925,7.33,1.325
96460,19.669906,23.884981,7.5,0.988
96464,19.670332,60.507114,6.49,0.212
96465,19.670413,26.995327,7.32,-0.057
96470,19.671142,55.794028,7.35,0.226
96474,19.671858,-54.41779,6.24,1.001
96476,19.672583,-5.447517,6.59,1.126
96477,19.672928,16.333358,7.42,0.036
96479,19.673266,23.480134,7.09,0.222
96482,19.674535,20.477074,6.52,0.323
96488,19.67634,62.664844,7.36,0.508
96493,19.677422,44.789164,7.18,1.105
96494,19.677661,23.717951,6.64,-0.009
96497,19.678066,31.406496,6.99,1.057
96498,19.678097,43.077824,6.17,1.561
96499,19.678346,-54.210361,6.9,0.142
96500,19.6787,-0.621233,5.64,0.123
96501,19.678717,-16.293268,5.3,1.109
96506,19.6792,-7.512345,6.97,0.525
96519,19.680601,45.524942,5.06,0.426
96524,19.681356,-58.269606,7.08,1.269
96530,19.68415,17.476041,4.39,1.041
96533,19.684869,13.815682,5.98,-0.078
96538,19.685588,13.170523,7.27,0.49
96544,19.686663,-2.313448,7.22,0.031
96549,19.687403,22.452773,6.43,1.481
96551,19.687634,30.721326,7.09,0.693
96565,19.690983,47.32811,7.23,1.669
96575,19.693681,-65.854414,6.08,1.556
96577,19.693931,-55.266155,7.36,1.529
96578,19.694137,33.082961,7.04,0.219
96580,19.694392,40.022345,6.91,0.147
96581,19.694609,30.808626,6.85,1.613
96588,19.696945,50.52506,5.99,0.643
96589,19.697058,-36.887573,7.38,0.105
96594,19.697783,50.517523,6.25,0.661
96596,19.69795,27.382143,6.67,-0.039
96599,19.699258,36.225689,7.48,0.439
96600,19.699338,40.254144,6.22,0.182
96610,19.700812,-9.193654,6.31,1.341
96612,19.701151,55.463222,6.42,1.453
96624,19.703559,12.193261,6.33,-0.077
96625,19.703619,-36.633432,6.86,0.459
96627,19.704409,-52.949277,7.38,0.239
96629,19.705367,18.465645,6.92,0.069
96631,19.706291,-24.859309,6.7,0.196
96643,19.708648,-16.123996,5.06,0.319
96648,19.709241,-59.009875,7.48,0.711
96649,19.7093,-50.667596,6.9,1.248
96650,19.709447,11.826583,5.28,0.575
96670,19.71239,32.426741,5.93,0.118
96672,19.712743,8.382763,6.89,0.503
96675,19.713215,47.208931,7.25,1.021
96678,19.713456,22.851633,6.54,1.057
96681,19.713641,29.331763,6.54,0.337
96694,19.715628,40.721757,6.71,-0.02
96699,19.716427,27.408502,7.21,1.15
96709,19.717578,-8.307403,7.07,0.405
96711,19.717915,39.997121,6.95,0.308
96716,19.718618,24.597941,6.87,0.567
96721,19.719332,30.677891,6.08,0.003
96722,19.719657,38.671713,6.37,1.22
96726,19.720653,58.016617,6.29,0.59
96728,19.720862,30.232363,7.21,0.073
96743,19.723623,22.49499,6.82,-0.085
96756,19.72598,-15.470105,5.49,0.46
96760,19.727116,-37.538765,6.14,0.019
96763,19.727637,57.042713,6.28,0.887
96769,19.728572,-44.133693,7.28,1.23
96770,19.72859,25.771929,5.5,0.939
96774,19.729192,41.773108,5.86,1.598
96776,19.729748,38.322351,7.18,-0.112
96780,19.730959,34.162724,6.04,-0.071
96784,19.732215,27.135398,6.27,1.015
96786,19.732396,49.783358,7.46,1.382
96794,19.733833,9.517625,6.57,1.26
96811,19.737943,37.354355,4.89,0.948
96814,19.738446,69.337065,5.9,0.072
96824,19.741035,-41.609134,6.83,1.286
96828,19.742098,18.588642,6.78,1.676
96831,19.742401,-22.855777,7.47,0.445
96832,19.742831,13.302783,6.25,-0.041
96834,19.743282,13.23034,6.84,1.659
96835,19.743937,34.414164,6.39,1.521
96836,19.744607,-23.264165,7.35,1.528
96837,19.744805,8.726538,6.43,0.94
96838,19.744863,10.912528,7.22,0.146
96843,19.746871,29.264692,6.97,0.65
96844,19.746959,40.716803,6.36,1.561
96850,19.748416,-10.572876,6.63,1.683
96855,19.749106,10.775153,7.48,0.65
96858,19.749574,45.13081,2.86,-0.002
96875,19.752675,-12.726272,7.38,1.22
96876,19.752683,-3.0355,7.29,1.252
96894,19.754767,31.424095,7.42,-0.063
96899,19.756303,-1.499019,7.18,1.356
96901,19.75676,-30.903002,6.81,0.123
96902,19.756764,23.942884,7.03,0.907
96908,19.757882,-7.019545,7.48,0.549
96917,19.760547,44.963743,7.5,-0.129
96918,19.760832,-70.626718,7.12,0.947
96920,19.761015,36.091022,6.38,-0.049
96921,19.761096,7.613158,5.89,0.18
96924,19.761296,36.088648,7.16,0.024
96925,19.761465,-0.696645,7.34,0.996
96933,19.764265,35.012751,6.14,1.07
96934,19.764328,46.485538,6.94,1.413
96935,19.764509,-2.883453,6.47,0.016
96946,19.765929,4.248491,7.02,0.612
96951,19.767005,-31.908571,5.51,0.024
96970,19.770994,10.613261,2.72,1.507
96971,19.771084,32.116156,7.49,0.032
96973,19.771525,45.736191,7.42,1.196
96974,19.771604,79.460234,7.29,1.271
96981,19.772707,-19.761113,4.87,1.061
96984,19.773525,54.405608,6.75,0.945
96986,19.773777,33.727598,5.0,0.476
96995,19.775768,50.010341,6.68,1.13
96998,19.776393,32.888591,6.18,1.172
96999,19.776413,-1.376851,7.38,0.219
97002,19.776653,39.511173,7.46,0.13
97010,19.777651,25.133834,6.66,0.295
97012,19.778134,44.34852,7.07,0.591
97017,19.779073,68.437998,6.34,0.309
97035,19.784947,-62.453707,6.71,1.607
97041,19.785841,-17.078122,6.87,1.753
97050,19.788482,21.771528,7.07,1.614
97056,19.789795,18.534286,3.68,1.313
97057,19.789868,42.483026,7.5,0.218
97061,19.790309,-43.345121,7.12,0.564
97063,19.790787,47.907564,6.14,1.64
97067,19.79105,38.407614,5.83,-0.087
97073,19.791776,56.910962,7.04,1.01
97075,19.792589,1.088889,6.77,0.61
97084,19.794466,-17.070962,7.22,0.455
97089,19.796152,5.781996,6.7,1.057
97092,19.796736,-28.49118,6.89,1.011
97093,19.796816,25.384058,6.0,0.993
97107,19.799901,31.506278,6.79,0.12
97108,19.799994,-20.957596,6.66,0.89
97111,19.800245,27.86953,6.87,0.66
97112,19.800321,-56.362611,5.33,0.196
97115,19.80084,-13.703616,6.11,0.193
97122,19.802393,13.454429,6.95,0.445
97123,19.802506,61.41125,7.07,1.541
97124,19.80285,70.26793,3.84,0.888
97125,19.803289,22.762874,7.02,2.025
97129,19.804289,59.422902,6.64,0.592
97132,19.804739,-57.725354,7.44,0.175
97137,19.805997,25.009562,7.17,1.599
97144,19.808476,10.6941,6.44,0.932
97145,19.808537,-40.973334,7.43,1.013
97151,19.809528,24.962189,7.42,0.043
97152,19.809868,56.500794,7.47,1.206
97156,19.810831,-1.826485,7.34,0.122
97162,19.811632,29.402329,7.01,0.143
97163,19.811683,11.815896,5.75,0.546
97166,19.812121,18.867042,7.09,0.856
97167,19.812165,35.311468,6.66,0.437
97168,19.812291,19.661068,7.39,0.111
97174,19.813937,-12.319421,6.47,1.676
97175,19.814055,33.437283,6.42,0.129
97179,19.814816,11.685114,6.53,0.912
97181,19.815301,-52.888109,6.27,1.131
97186,19.816294,19.142042,5.01,0.095
97188,19.816916,44.379204,7.16,-0.049
97189,19.817279,-10.870763,6.0,1.233
97193,19.817787,53.767491,7.09,-0.101
97198,19.818686,-61.815013,7.28,0.512
97199,19.819044,27.731693,6.97,0.611
97201,19.819474,-76.908585,7.16,0.024
97204,19.819889,-28.788972,6.04,0.403
97218,19.821997,28.579096,7.4,0.151
97223,19.823102,-73.523146,7.35,0.143
97224,19.823694,-72.503378,5.39,0.234
97226,19.823844,63.203863,6.69,1.449
97228,19.824306,38.710149,6.12,0.906
97229,19.824359,-45.747891,7.26,1.08
97230,19.824537,-65.979094,7.39,1.491
97236,19.826101,-37.78055,7.22,0.574
97251,19.82965,-11.408846,7.26,0.455
97254,19.830297,-64.906222,7.47,0.548
97259,19.831505,-66.813069,6.44,1.482
97261,19.831867,28.439674,6.45,-0.104
97262,19.83217,27.085182,6.46,0.937
97269,19.834034,-69.339169,7.26,1.214
97270,19.834251,-59.264019,7.04,0.195
97281,19.836046,-10.007128,6.75,0.9
97282,19.836344,-45.379536,6.96,1.079
97287,19.837238,-47.557392,5.91,1.678
97288,19.837541,17.709983,6.81,1.137
97296,19.838189,7.902419,6.49,-0.086
97298,19.838833,36.098202,7.08,-0.07
97300,19.839376,-61.06112,6.21,-0.135
97301,19.839415,61.209071,6.7,0.514
97302,19.83944,-26.715768,7.46,1.06
97306,19.840422,43.661197,7.15,0.955
97307,19.840733,-13.923902,7.38,0.017
97308,19.840736,30.766163,7.36,0.004
97319,19.842776,38.722419,5.18,1.665
97323,19.843702,40.599759,5.68,-0.058
97324,19.843813,52.988001,5.03,1.286
97330,19.844874,22.112882,7.33,0.818
97335,19.845775,-59.193667,5.41,0.082
97336,19.845854,20.211427,6.71,0.156
97338,19.846388,8.868322,0.76,0.221
97339,19.846329,-10.763512,5.38,0.402
97340,19.846353,37.826324,6.13,1.626
97344,19.84685,-4.694086,6.75,0.326
97348,19.84805,20.039483,7.18,0.214
97349,19.848075,-46.3606,7.5,0.418
97352,19.848584,24.626988,7.45,-0.034
97354,19.84869,49.700273,7.26,1.013
97359,19.8497,16.857739,7.27,-0.058
97363,19.85032,-65.605087,6.04,0.317
97365,19.850456,10.415727,5.12,0.563
97368,19.851141,22.610046,4.9,-0.153
97373,19.852843,-27.471961,7.33,-0.043
97376,19.853083,-2.46099,6.12,1.573
97379,19.853927,-72.795181,7.31,0.463
97386,19.854925,9.629887,6.25,0.102
97389,19.855382,47.377236,6.22,0.398
97398,19.857455,4.088632,6.47,1.345
97406,19.858585,27.460232,7.34,1.502
97415,19.859796,-12.62106,7.24,1.185
97419,19.860335,26.225637,7.48,-0.061
97423,19.861493,31.141281,7.08,0.305
97425,19.861622,-14.776867,6.88,0.281
97426,19.861865,-10.949195,7.19,0.424
97427,19.861871,-50.978766,6.89,0.499
97429,19.862523,-13.032681,6.84,1.556
97432,19.862834,-37.336334,6.65,1.194
97434,19.86304,8.071723,7.37,0.177
97438,19.864056,-39.874367,5.32,-0.045
97446,19.866408,47.027339,5.6,-0.078
97454,19.867109,24.992162,5.54,0.68
97455,19.867189,-10.353866,7.26,0.403
97456,19.867623,11.628329,6.16,0.642
97457,19.867765,-2.153247,7.38,1.405
97461,19.868335,-56.719769,7.22,1.102
97464,19.868658,47.931795,5.91,-0.174
97465,19.868725,-10.892691,6.67,1.15
97466,19.868909,52.28132,7.39,0.023
97468,19.869274,7.460043,7.14,0.647
97472,19.870001,-19.044991,5.88,0.979
97476,19.870995,10.351594,6.52,-0.027
97477,19.871031,28.252048,6.82,1.351
97478,19.871226,36.432295,6.13,1.434
97485,19.872712,18.671875,6.24,-0.031
97490,19.873862,-10.956233,7.37,1.476
97493,19.874547,1.005661,3.87,0.63
97505,19.877143,-54.971026,5.76,0.915
97508,19.877532,-54.976444,6.5,0.1
97513,19.878983,-31.976759,7.1,0.188
97521,19.87991,64.176052,6.76,1.096
97522,19.88063,28.99261,7.36,-0.092
97534,19.88368,47.80772,6.3,-0.126
97538,19.885107,-14.603203,6.47,0.149
97544,19.886254,-53.092632,6.99,1.042
97551,19.88658,58.164839,7.4,1.572
97555,19.887146,-5.540284,7.42,0.554
97556,19.887765,28.099612,6.98,1.073
97559,19.88816,57.523482,5.14,-0.125
97560,19.888538,-3.114464,5.63,0.231
97565,19.889613,4.400392,6.52,0.015
97566,19.889625,20.337245,7.16,0.136
97568,19.890081,20.327448,7.32,0.31
97575,19.891026,24.079614,4.57,-0.047
97581,19.893168,59.70866,6.06,0.033
97584,19.894024,41.35578,6.99,-0.155
97596,19.896472,34.583821,7.02,-0.11
97604,19.897968,26.593433,6.84,0.095
97612,19.900544,15.292084,7.02,0.584
97617,19.902299,-8.574211,5.76,1.664
97619,19.902693,33.780987,6.73,1.1
97627,19.904134,8.461453,4.71,1.023
97633,19.904931,-23.941071,6.22,1.017
97646,19.907999,33.131382,7.46,1.619
97650,19.908632,24.319388,5.56,-0.018
97653,19.909797,9.767395,7.27,1.201
97654,19.909814,41.464387,7.39,0.924
97655,19.910459,-8.227289,5.7,-0.079
97656,19.910573,-8.237048,6.49,-0.04
97659,19.911167,7.140353,6.14,0.043
97660,19.911235,-61.170792,6.21,0.163
97667,19.912207,60.823614,7.2,1.643
97668,19.912325,22.429233,6.73,1.508
97669,19.912444,0.273627,5.6,0.098
97674,19.913403,36.995676,5.79,0.773
97677,19.913728,64.721219,6.91,1.158
97678,19.913907,60.61497,6.94,1.64
97679,19.9142,24.888512,7.04,1.019
97690,19.916217,41.871531,7.41,0.796
97693,19.916705,34.900604,7.22,1.14
97695,19.916991,66.748323,7.16,1.006
97697,19.917353,-36.201766,7.16,0.2
97700,19.918085,-33.046252,6.47,1.487
97701,19.918102,30.68759,7.0,1.005
97702,19.91811,47.540999,6.72,1.059
97706,19.918473,30.194898,6.58,-0.081
97718,19.920324,-7.80674,7.41,1.575
97721,19.921026,-41.868288,4.12,1.063
97725,19.921887,6.406763,3.71,0.855
97727,19.922083,-6.73478,6.49,0.391
97733,19.922793,58.250193,6.1,1.021
97734,19.923342,-19.292863,6.87,0.375
